turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
4,2023.1,MARCELINO MONTEIRO DE ANDRADE,4M34,6,24.0,FGA - LAB NEI 1,FGA0069,673
5,2023.1,ANDERSON JOSE COSTA SENA,5M12,4,24.0,FGA - LAB NEI 1,FGA0069,673
1,2023.1,ANDERSON JOSE COSTA SENA,6M34,13,20.0,FGA - LAB NEI 1,FGA0070,673
2,2023.1,ANDERSON JOSE COSTA SENA,6T23,1,20.0,FGA - LAB NEI 1,FGA0070,673
1,2023.1,ANDERSON JOSE COSTA SENA,4M5  4T1,15,16.0,FGA - LAB NEI 2,FGA0071,673
2,2023.1,ANDERSON JOSE COSTA SENA,4T23,13,16.0,FGA - LAB NEI 2,FGA0071,673
3,2023.1,ANDERSON JOSE COSTA SENA,4T45,15,16.0,FGA - LAB NEI 2,FGA0071,673
4,2023.1,CLAUDIA PATRICIA OCHOA DIAZ,5T23,14,16.0,FGA - LAB NEI 2,FGA0071,673
5,2023.1,DIOGO DE OLIVEIRA COSTA,6T23,6,16.0,FGA - LAB NEI 2,FGA0071,673
6,2023.1,HENRIQUE MARRA TAIRA MENEGAZ,3M12,16,16.0,FGA - LAB NEI 2,FGA0071,673
7,2023.1,ANDERSON JOSE COSTA SENA,6T45,15,16.0,FGA - LAB NEI 2,FGA0071,673
8,2023.1,DIOGO DE OLIVEIRA COSTA,5M34,7,16.0,FGA - LAB NEI 2,FGA0071,673
9,2023.1,GUILLERMO ALVAREZ BESTARD,6M12,8,16.0,FGA - LAB NEI 2,FGA0071,673
10,2023.1,HENRIQUE MARRA TAIRA MENEGAZ,2M12,15,16.0,FGA - LAB NEI 2,FGA0071,673
11,2023.1,DIOGO DE OLIVEIRA COSTA,4M34,16,16.0,FGA - LAB NEI 2,FGA0071,673
12,2023.1,DIOGO DE OLIVEIRA COSTA,3T45 (28/03/2023 - 25/07/2023),14,16.0,FGA - LAB NEI 2,FGA0071,673
14,2023.1,CLAUDIA PATRICIA OCHOA DIAZ,3T23,16,16.0,FGA - LAB NEI 2,FGA0071,673
15,2023.1,HENRIQUE MARRA TAIRA MENEGAZ,3M34,14,16.0,FGA - LAB NEI 2,FGA0071,673
16,2023.1,HENRIQUE MARRA TAIRA MENEGAZ,2M34,15,16.0,FGA - LAB NEI 2,FGA0071,673
1,2023.1,GILMAR SILVA BESERRA,6M12,5,30.0,FGA - LAB SS,FGA0072,673
2,2023.1,GILMAR SILVA BESERRA,6M34,12,30.0,FGA - LAB SS,FGA0072,673
1,2023.1,RENATO VILELA LOPES,46M12,98,110.0,FGA - SALA S1,FGA0073,673
2,2023.1,RENATO VILELA LOPES,46T23,109,110.0,FGA - SALA S2/SALA S4,FGA0073,673
1,2023.1,DANIEL MAURICIO MUNOZ ARBOLEDA,35M34,24,60.0,FGA - SALA I2,FGA0074,673
1,2023.1,EMMANUEL PACHECO ROCHA LIMA,2T4,15,15.0,FGA - LAB MATERIAIS,FGA0075,673
2,2023.1,EMMANUEL PACHECO ROCHA LIMA,4T4,14,15.0,FGA - LAB MATERIAIS,FGA0075,673
3,2023.1,EMMANUEL PACHECO ROCHA LIMA,2T5,15,15.0,FGA - LAB MATERIAIS,FGA0075,673
4,2023.1,SANDRA MARIA DA LUZ,5M1,2,15.0,FGA - LAB MATERIAIS,FGA0075,673
5,2023.1,SANDRA MARIA DA LUZ,5M2,11,15.0,FGA - LAB MATERIAIS,FGA0075,673
6,2023.1,EDISON GUSTAVO CUEVA GALARRAGA,3M1,5,15.0,FGA - LAB MATERIAIS,FGA0075,673
7,2023.1,EDISON GUSTAVO CUEVA GALARRAGA,3M2,9,15.0,FGA - LAB MATERIAIS,FGA0075,673
8,2023.1,EDISON GUSTAVO CUEVA GALARRAGA,4M1,8,15.0,FGA - LAB MATERIAIS,FGA0075,673
9,2023.1,EDISON GUSTAVO CUEVA GALARRAGA,4M2,15,15.0,FGA - LAB MATERIAIS,FGA0075,673
10,2023.1,EMMANUEL PACHECO ROCHA LIMA,4T5,12,15.0,FGA - LAB MATERIAIS,FGA0075,673
1,2023.1,FABIO ALFAIA DA CUNHA,24M12,8,45.0,FGA - SALA I4,FGA0076,673
1,2023.1,ALESSANDRO BORGES DE SOUSA OLIVEIRA,24M12,8,45.0,FGA - SALA I4,FGA0076,673
1,2023.1,EMMANUEL PACHECO ROCHA LIMA,2T23 4T1,55,90.0,FGA - SALA S4,FGA0078,673
2,2023.1,RODRIGO ARBEY MUNOZ MENESES,3T23 5T2,51,90.0,FGA - SALA S4,FGA0078,673
1,2023.1,FABRICIO ATAIDES BRAZ,35M34,27,60.0,FGA - SALA I5,FGA0083,673
1,2023.1,SERGIO ANTONIO ANDRADE DE FREITAS,26T45,69,70.0,FGA - SALA S6/SALA 110,FGA0084,673
1,2023.1,GLAUCO VITOR PEDROSA,26M34,129,130.0,FGA - SALA S9/SALA S2,FGA0085,673
2,2023.1,EDSON ALVES DA COSTA JUNIOR,46T6  46N1,133,140.0,FGA - SALA S1,FGA0085,673
3,2023.1,GLAUCO VITOR PEDROSA,46T23,65,65.0,FGA - SALA S7,FGA0085,673
1,2023.1,JORGE ANDRES CORMANE ANGARITA,24M12,44,45.0,SALA FGA - I8,FGA0086,673
2,2023.1,FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA,24T45,35,45.0,SALA FGA - S8,FGA0086,673
1,2023.1,LOANA NUNES VELASCO,4M12,10,20.0,SALA FGA - LAB ELET,FGA0087,673
2,2023.1,RUDI HENRI VAN ELS,3T45,11,20.0,SALA FGA - LAB ELET,FGA0087,673
3,2023.1,RUDI HENRI VAN ELS,2T23,16,20.0,SALA FGA - LAB ELET,FGA0087,673
4,2023.1,JORGE ANDRES CORMANE ANGARITA,2M34,15,20.0,SALA FGA  - LAB ELET,FGA0087,673
5,2023.1,LOANA NUNES VELASCO,6M12,19,20.0,SALA FGA - LAB ELET,FGA0087,673
1,2023.1,FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA,46M12,15,60.0,FGA - SALA I2,FGA0088,673
1,2023.1,RUDI HENRI VAN ELS,4T45,9,20.0,SALA FGA - LAB ELET,FGA0089,673
2,2023.1,RUDI HENRI VAN ELS,4T23,3,20.0,SALA FGA - LAB ELET,FGA0089,673
1,2023.1,EBERTH DE ALMEIDA CORREA,35T23,14,45.0,SALA FGA  - I1,FGA0090,673
1,2023.1,JHON NERO VAZ GOULART,24M12  3T2,14,25.0,SALA FGA - I5 / LAB TERMOFLUIDOS,FGA0091,673
1,2023.1,PAOLO GESSINI,24M12  3T2,14,25.0,SALA FGA - I5 / LAB TERMOFLUIDOS,FGA0091,673
2,2023.1,JHON NERO VAZ GOULART,24M12  3T3,4,20.0,SALA FGA - I5 / LAB TERMOFLUIDOS,FGA0091,673
2,2023.1,PAOLO GESSINI,24M12  3T3,4,20.0,SALA FGA - I5 / LAB TERMOFLUIDOS,FGA0091,673
1,2023.1,DANIEL COSTA ARAUJO,3M125 5M12,15,50.0,FGA - SALA I2/SALA I10,FGA0092,673
1,2023.1,ROBERTO DE SOUZA BAPTISTA,3T23 5T123,53,55.0,FGA - SALA S6/LAB SS,FGA0093,673
2,2023.1,WILLIAM REIS SILVA,4T123 6T23,35,40.0,FGA - SALA I8,FGA0093,673
1,2023.1,SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU,46M12,5,45.0,FGA - LDTEA (Sala  2),FGA0094,673
1,2023.1,GUILLERMO ALVAREZ BESTARD,246T45,24,50.0,FGA - LAB SS,FGA0096,673
1,2023.1,DIOGO DE OLIVEIRA COSTA,4M12,9,20.0,FGA - LAB NEI 1,FGA0098,673
2,2023.1,DIOGO DE OLIVEIRA COSTA,2T45,17,20.0,FGA - LAB NEI 1,FGA0098,673
1,2023.1,WELLINGTON AVELINO DO AMARAL,35T45,31,45.0,FGA - SALA I2,FGA0099,673
1,2023.1,GERARDO ANTONIO IDROBO PIZO,3M34,4,20.0,FGA - LAB NEI 1,FGA0100,673
2,2023.1,GERARDO ANTONIO IDROBO PIZO,3M5  3T1,16,20.0,FGA - LAB NEI 1,FGA0100,673
1,2023.1,MARCUS VINICIUS BATISTUTA,35T45,18,60.0,FGA - SALA I8,FGA0101,673
1,2023.1,MARCUS VINICIUS CHAFFIM COSTA,356M12,30,45.0,FGA - SALA S8,FGA0102,673
2,2023.1,LUCIANO EMIDIO NEVES DA FONSECA,246M34,33,45.0,FGA - SALA I6,FGA0102,673
1,2023.1,DIOGO CAETANO GARCIA,246T23,19,50.0,FGA - LAB SS,FGA0103,673
1,2023.1,MARCELO BENTO DA SILVA,24M34,26,45.0,SALA FGA - S5 / I1,FGA0104,673
1,2023.1,ARTUR ELIAS DE MORAIS BERTOLDI,24T23,11,20.0,SALA FGA - S8,FGA0105,673
3,2023.1,Fernando Merege,35M34,16,20.0,FGA - CONTEINER 17,FGA0105,673
1,2023.1,POLLIANA CANDIDA OLIVEIRA MARTINS,46T23,20,25.0,FGA - LDTEA SALA 2,FGA0106,673
1,2023.1,EBERTH DE ALMEIDA CORREA,3M34,9,24.0,FGA - LAB FÍSICA II,FGA0107,673
1,2023.1,MATHEUS BERNARDINI DE SOUZA,26T23,92,130.0,FGA - SALA S1/SALA S2,FGA0108,673
2,2023.1,VINICIUS DE CARVALHO RISPOLI,35M12,58,60.0,FGA - SALA I3,FGA0108,673
1,2023.1,RENATO CORAL SAMPAIO,35M34,49,50.0,FGA - LAB SS,FGA0109,673
3,2023.1,RENATO CORAL SAMPAIO,35M5  35T1,48,48.0,FGA - LAB SS / I6,FGA0109,673
1,2023.1,ANDRE LUIZ ALMEIDA PENNA,24T23,34,60.0,SALA FGA - I2,FGA0119,673
2,2023.1,ANDRE LUIZ ALMEIDA PENNA,46M12,30,130.0,SALA FGA  - S4 E S2,FGA0119,673
1,2023.1,GERARDO ANTONIO IDROBO PIZO,6T23,25,50.0,SALA FGA - MOCAP,FGA0120,673
2,2023.1,GERARDO ANTONIO IDROBO PIZO,3T45,48,80.0,SALA FGA - I10,FGA0120,673
1,2023.1,SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU,46M34,17,45.0,SALA FGA - I5 e S7,FGA0121,673
1,2023.1,MAURICIO SERRANO,26M34,96,130.0,FGA - SALA S3/SALA S4,FGA0124,673
2,2023.1,MAURICIO SERRANO,26M12,44,45.0,FGA - SALA I7,FGA0124,673
1,2023.1,CLAUDIA PATRICIA OCHOA DIAZ,35M34,17,45.0,FGA - SALA S9,FGA0132,673
2,2023.1,PAULA MEYER SOARES,35M34,150,150.0,SALA FGA  - ANFITEATRO,FGA0133,673
3,2023.1,GLAUCENY CIRNE DE MEDEIROS,46T45,115,130.0,SALA FGA - S9,FGA0133,673
1,2023.1,WANDER CLEBER MARIA PEREIRA DA SILVA,35T23,239,240.0,FGA - ANFITEATRO,FGA0134,673
3,2023.1,BRUNO CESAR RIBAS,35T45,36,45.0,FGA - SALA I7,FGA0134,673
2,2023.1,VANDOR ROBERTO VILARDI RISSOLI,35T23,65,80.0,FGA - SALA I10,FGA0137,673
1,2023.1,GEORGE MARSICANO CORREA,35M34,45,45.0,FGA - SALA I6,FGA0138,673
2,2023.1,HILMER RODRIGUES NERI,35T45,60,60.0,FGA - LAB SS,FGA0138,673
3,2023.1,CARLA SILVA ROCHA AGUIAR,35M34,60,60.0,FGA - LAB MOCAP,FGA0138,673
1,2023.1,MARIA VITORIA DUARTE FERRARI,46M34,17,45.0,SALA FGA - S5,FGA0141,673
1,2023.1,TIAGO ALVES DA FONSECA,24M34,65,70.0,FGA - SALA S6/LAB MOCAP,FGA0142,673
2,2023.1,JOHN LENON CARDOSO GARDENGHI,46T45,80,80.0,FGA - LAB MOCAP/SALA S2,FGA0142,673
1,2023.1,LINDOMAR BOMFIM DE CARVALHO DE JESUS,356M12,17,45.0,FGA - SALA S7/SALA I5,FGA0144,673
1,2023.1,NILTON CORREIA DA SILVA,35M34,45,45.0,FGA - SALA I7,FGA0147,673
2,2023.1,ROSE YURI SHIMIZU,35T23,129,130.0,FGA - SALA S1,FGA0147,673
4,2023.1,ROSE YURI SHIMIZU,35M34,110,130.0,FGA - SALA I9,FGA0147,673
1,2023.1,MARIA ALZIRA DE ARAUJO NUNES,2M34,59,60.0,FGA - SALA I2,FGA0148,673
2,2023.1,MARIA ALZIRA DE ARAUJO NUNES,2M12,117,120.0,FGA - SALA S3,FGA0148,673
2,2023.1,JULIANA PETROCCHI RODRIGUES,24T45,35,35.0,FGA -  SALA S2,FGA0150,673
3,2023.1,DIOGO CAETANO GARCIA,24T45,31,35.0,FGA - SALA S2/SALA I1,FGA0150,673
4,2023.1,RICARDO AJAX DIAS KOSLOSKI,24T45,34,35.0,FGA - SALA S2/SALA I4,FGA0150,673
5,2023.1,EVANDRO LEONARDO SILVA TEIXEIRA,24T45,35,35.0,FGA - SALA S2/SALA S6,FGA0150,673
6,2023.1,ARTUR ELIAS DE MORAIS BERTOLDI,24T45,30,35.0,SALA FGA - S2 e S5,FGA0150,673
1,2023.1,MATEUS RODRIGUES MIRANDA,35T23,9,50.0,FGA - LAB MOCAP,FGA0152,673
1,2023.1,SERGIO HENRIQUE DA SILVA CARNEIRO,35M12,40,80.0,FGA - SALA S3,FGA0154,673
2,2023.1,SUZANA MOREIRA AVILA,35M34,52,80.0,FGA - SALA S3,FGA0154,673
3,2023.1,GLAUCENY CIRNE DE MEDEIROS,46T23,59,60.0,FGA - SALA S9 / SALA I3,FGA0154,673
1,2023.1,ENEIDA GONZALEZ VALDES,46T23,19,40.0,FGA - SALA I7,FGA0155,673
1,2023.1,MATEUS RODRIGUES MIRANDA,46T23,19,40.0,FGA - SALA I7,FGA0155,673
1,2023.1,ROSEANY DE VASCONCELOS VIEIRA LOPES,3M12  6T23,6,45.0,FGA - SALA I5 E I4,FGA0156,673
1,2023.1,MARILIA MIRANDA FORTE GOMES,46T23,65,130.0,SALA FGA - S3,FGA0157,673
2,2023.1,RODRIGO ANDRES MIRANDA CERDA,46M34,72,130.0,SALA FGA - S3,FGA0157,673
1,2023.1,FABIANA FREITAS MENDES,24T45,58,60.0,FGA - SALA S10,FGA0158,673
2,2023.1,ANDRE LUIZ PERON MARTINS LANNA,24T23,45,45.0,FGA - SALA I6,FGA0158,673
3,2023.1,FABIANA FREITAS MENDES,24M12,59,60.0,FGA - LAB SS,FGA0158,673
4,2023.1,LUIS FILOMENO DE JESUS FERNANDES,46T23,33,80.0,FGA - SALA S10,FGA0158,673
5,2023.1,HENRIQUE GOMES DE MOURA,35M5  35T1,80,80.0,FGA - SALA S10,FGA0158,673
1,2023.1,LUCIANO EMIDIO NEVES DA FONSECA,46M5  46T1,71,80.0,FGA - SALA S10,FGA0160,673
2,2023.1,RODRIGO ANDRES MIRANDA CERDA,46T45,80,80.0,SALA FGA - I9,FGA0160,673
3,2023.1,LINDOMAR BOMFIM DE CARVALHO DE JESUS,24M12,15,80.0,FGA - SALA S9,FGA0160,673
1,2023.1,FERNANDO PAIVA SCARDUA,35M34,122,120.0,SALA FGA  - S1,FGA0161,673
2,2023.1,MARIA VITORIA DUARTE FERRARI,46M12,119,120.0,SALA FGA - S3,FGA0161,673
3,2023.1,JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS,24T45,73,120.0,SALA FGA  - ANFITEATRO,FGA0161,673
4,2023.1,FERNANDO PAIVA SCARDUA,35M12,55,60.0,SALA FGA - S6,FGA0161,673
1,2023.1,RAFAEL RODRIGUES DA SILVA,2M12,82,250.0,FGA - ANFITEATRO,FGA0163,673
2,2023.1,MARCELINO MONTEIRO DE ANDRADE,4T23,137,250.0,FGA - ANFITEATRO,FGA0163,673
3,2023.1,GABRIELA CUNHA POSSA,2T23,129,130.0,FGA -  SALA S3,FGA0163,673
1,2023.1,SANDRA MARIA FALEIROS LIMA,46T23,45,45.0,SALA FGA - I1,FGA0164,673
2,2023.1,SANDRA MARIA FALEIROS LIMA,46M5  46T1,78,80.0,SALA FGA - S2,FGA0164,673
3,2023.1,VANESSA MARIA DE CASTRO,35T23,78,80.0,SALA FGA - S2,FGA0164,673
4,2023.1,VANESSA MARIA DE CASTRO,35T45,71,80.0,SALA FGA - S2,FGA0164,673
8,2023.1,MÁRCIO HENRIQUE DE CARVALHO,6M1234,98,100.0,FGA - SALA I9,FGA0164,673
1,2023.1,FABIANO ARAUJO SOARES,35T23,17,60.0,FGA - SALA I2,FGA0166,673
1,2023.1,SALEH BARBOSA KHALIL,46M34,26,45.0,FGA - SALA S2/SALA S1,FGA0167,673
1,2023.1,HIMILSYS HERNANDEZ GONZALEZ,246M12,72,70.0,FGA - SALA I10,FGA0168,673
2,2023.1,ENEIDA GONZALEZ VALDES,235M34,69,70.0,FGA - SALA I10,FGA0168,673
3,2023.1,HIMILSYS HERNANDEZ GONZALEZ,235M34,72,73.0,FGA - SALA S10,FGA0168,673
4,2023.1,ENEIDA GONZALEZ VALDES,246M12,74,70.0,FGA - SALA S10,FGA0168,673
5,2023.1,MATEUS RODRIGUES MIRANDA,356T45,55,70.0,FGA - SALA S10,FGA0168,673
1,2023.1,AUGUSTO CESAR DE MENDONCA BRASIL,46M12,48,60.0,FGA - SALA S7,FGA0169,673
1,2023.1,TIAGO ALVES DA FONSECA,26M12,65,110.0,FGA - SALA S4/SALA S9,FGA0170,673
2,2023.1,DANIEL SUNDFELD LIMA,24M5  24T1,108,110.0,FGA  - I9,FGA0170,673
1,2023.1,GEORGE MARSICANO CORREA,35T23,34,45.0,FGA - SALA I7,FGA0172,673
2,2023.1,ANDRE BARROS DE SALES,35M34,53,54.0,FGA - SALA S6,FGA0172,673
1,2023.1,SERGIO ANTONIO ANDRADE DE FREITAS,24M34,56,60.0,FGA - SALA S7/LAB SS,FGA0173,673
2,2023.1,ANDRE BARROS DE SALES,35M12,48,50.0,FGA - LAB MOCAP,FGA0173,673
1,2023.1,JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS,24M34,29,130.0,FGA - SALA I9,FGA0174,673
1,2023.1,FELIPE CHAGAS STORTI,35T45,24,45.0,FGA - SALA S5,FGA0175,673
1,2023.1,PATRICIA REGINA SOBRAL BRAGA,35T23,2,45.0,FGA - SALA I5,FGA0177,673
1,2023.1,MAURA ANGELICA MILFONT SHZU,35T45,48,50.0,FGA - SALA S7,FGA0179,673
2,2023.1,RITA DE CASSIA SILVA,35M34,4,50.0,FGA - SALA S8,FGA0179,673
1,2023.1,REJANE MARIA DA COSTA FIGUEIREDO,35T23,68,130.0,FGA - SALA I9,FGA0184,673
2,2023.1,MARIO DE OLIVEIRA ANDRADE,35T45,107,130.0,FGA - SALA S3,FGA0184,673
1,2023.1,RODRIGO ARBEY MUNOZ MENESES,35T45,15,15.0,FGA - SALA S6/LAB MATERIAIS,FGA0188,673
2,2023.1,RODRIGO ARBEY MUNOZ MENESES,3T45 56T4,3,15.0,FGA - SALA S6/LAB MATERIAIS,FGA0188,673
3,2023.1,RODRIGO ARBEY MUNOZ MENESES,3T45 5T4 6T5,1,15.0,FGA - SALA S6/LAB MATERIAIS,FGA0188,673
1,2023.1,ALESSANDRO BORGES DE SOUSA OLIVEIRA,246M34,10,45.0,FGA - SALA I4,FGA0190,673
1,2023.1,EMMANUEL PACHECO ROCHA LIMA,35T23,19,45.0,FGA - SALA I4,FGA0191,673
1,2023.1,SANDRA MARIA DA LUZ,35T23,19,45.0,FGA - SALA I4,FGA0191,673
1,2023.1,FABIO CORDEIRO DE LISBOA,46T23,8,25.0,FGA - LDTEA SALA 3,FGA0194,673
1,2023.1,MARIO DE OLIVEIRA ANDRADE,35T6  35N1,31,45.0,FGA - SALA I1,FGA0195,673
1,2023.1,DANIEL MAURICIO MUNOZ ARBOLEDA,35M12,14,20.0,FGA - LAB SS,FGA0198,673
1,2023.1,PAULA MEYER SOARES,24T23,24,45.0,SALA FGA - I4,FGA0203,673
1,2023.1,LUCIANO GONCALVES NOLETO,26M34 4M4,18,20.0,SALA FGA - S8 /I3/ LAB TERMOFLUIDOS,FGA0204,673
1,2023.1,AUGUSTO CESAR DE MENDONCA BRASIL,26M34 4M4,18,20.0,SALA FGA - S8 /I3/ LAB TERMOFLUIDOS,FGA0204,673
2,2023.1,LUCIANO GONCALVES NOLETO,26M34 4M3,25,25.0,SALA FGA - S8 /I3/ LAB TERMOFLUIDOS,FGA0204,673
2,2023.1,AUGUSTO CESAR DE MENDONCA BRASIL,26M34 4M3,25,25.0,SALA FGA - S8 /I3/ LAB TERMOFLUIDOS,FGA0204,673
1,2023.1,HILMER RODRIGUES NERI,35T23,59,60.0,FGA - SALA I3,FGA0206,673
1,2023.1,MILENE SERRANO,26M12,64,65.0,FGA - LAB MOCAP,FGA0208,673
1,2023.1,MILENE SERRANO,26M34,45,45.0,FGA - LAB SS/SALA I7,FGA0210,673
2,2023.1,MILENE SERRANO,26M5  26T1,25,48.0,FGA  - LAB SS / I7,FGA0210,673
1,2023.1,FERNANDO WILLIAM CRUZ,24T45,69,70.0,FGA - SALA I10,FGA0211,673
1,2023.1,BRUNO LUIZ PEREIRA,35M34,15,16.0,FGA - LAB SHP,FGA0214,673
1,2023.1,CRISTIANO JACQUES MIOSSO RODRIGUES MENDES,46M12,27,45.0,FGA - LAB MOCAP/SALA I1,FGA0219,673
1,2023.1,FABIANO ARAUJO SOARES,35T45,43,45.0,FGA - SALA I1,FGA0221,673
1,2023.1,EVANDRO LEONARDO SILVA TEIXEIRA,35M34,16,16.0,FGA - LAB TERMODINÂMICA,FGA0226,673
1,2023.1,CARLA TATIANA MOTA ANFLOR,24M12,10,45.0,FGA - SALA S5,FGA0228,673
1,2023.1,MAURA ANGELICA MILFONT SHZU,35T23,8,40.0,FGA - SALA I6,FGA0229,673
1,2023.1,SUZANA MOREIRA AVILA,35M12,6,30.0,FGA - SALA I8,FGA0230,673
1,2023.1,HENRIQUE GOMES DE MOURA,24M34,9,45.0,FGA - SALA I1/SALA S7,FGA0232,673
1,2023.1,RAFAEL RODRIGUES DA SILVA,24T45,2,16.0,FGA - LAB SHP,FGA0233,673
1,2023.1,LUCIANO GONCALVES NOLETO,2T2345,6,10.0,FGA - SALA S7,FGA0235,673
1,2023.1,MARIA DEL PILAR HIDALGO FALLA,35M34,5,15.0,FGA - SALA MULTIUSO,FGA0236,673
1,2023.1,ELAINE VENSON,35T23,57,60.0,FGA - SALA S10,FGA0238,673
2,2023.1,ELAINE VENSON,35T45,59,60.0,FGA - SALA S9/SALA I10,FGA0238,673
1,2023.1,CARLA SILVA ROCHA AGUIAR,35T45,34,60.0,FGA - SALA I3,FGA0240,673
2,2023.1,RENATO CORAL SAMPAIO,35T45,38,60.0,FGA - LAB MOCAP,FGA0240,673
1,2023.1,ANDRE LUIZ PERON MARTINS LANNA,24T45,45,45.0,FGA - SALA I7,FGA0242,673
1,2023.1,FERNANDO WILLIAM CRUZ,24T23,37,60.0,FGA - SALA S10/SALA S6,FGA0244,673
1,2023.1,ALEX REIS,4T45 6T2345,34,35.0,FGA - SALA S1/ANFITEATRO,FGA0250,673
2,2023.1,RHANDER VIANA,4T45 6T2345,16,35.0,FGA - SALA S1/ANFITEATRO,FGA0250,673
3,2023.1,JOSE FELICIO DA SILVA,4T45 6T2345,8,35.0,FGA - SALA S1/ANFITEATRO,FGA0250,673
4,2023.1,RICARDO MATOS CHAIM,4T45 6T2345,31,35.0,FGA - SALA S1/ANFITEATRO,FGA0250,673
4,2023.1,GIOVANNI ALMEIDA SANTOS,4T45 6T2345,31,35.0,FGA - SALA S1/ANFITEATRO,FGA0250,673
5,2023.1,PAOLO GESSINI,4T45 6T2345,17,35.0,SALA FGA - ANFITEATRO / S1,FGA0250,673
1,2023.1,LUCIANO GONCALVES NOLETO,46M12  2T5,9,25.0,SALA FGA - LAB TERMOFLUIDOS / LAB TERMODINAMICA,FGA0252,673
1,2023.1,RUDI HENRI VAN ELS,46M12  2T5,9,25.0,SALA FGA - LAB TERMOFLUIDOS / LAB TERMODINAMICA,FGA0252,673
1,2023.1,GABRIELA CUNHA POSSA,24M12,73,130.0,SALA FGA - I9,FGA0254,673
1,2023.1,DANIEL COSTA ARAUJO,35M34,17,20.0,FGA - LAB ELETRICIDADE,FGA0257,673
1,2023.1,JOSE FELICIO DA SILVA,46M34,10,25.0,FGA - SALA I7/NEI 2 (Metrologia),FGA0261,673
2,2023.1,ROBERTO DE SOUZA BAPTISTA,35M12,22,25.0,FGA - SALA I9/SALA I7 (Robótica),FGA0261,673
3,2023.1,SUELIA DE SIQUEIRA RODRIGUES FLEURY ROSA,24M34,18,20.0,FGA - SALA MULTIUSO (Controle),FGA0261,673
4,2023.1,EULER DE VILHENA GARCIA,35T23,4,20.0,FGA - SALA I8 (Ética em Design),FGA0261,673
1,2023.1,LOANA NUNES VELASCO,4M345 6M34,19,40.0,SALA S6 / I3 /  LAB ELET,FGA0262,673
2,2023.1,PAULA MEYER SOARES,35M12,38,45.0,SALA FGA - S5,FGA0265,673
1,2023.1,MARIA ALZIRA DE ARAUJO NUNES,35M12,10,15.0,FGA - SALA MULTIUSO,FGA0266,673
1,2023.1,HENRIQUE GOMES DE MOURA,24M5  24T1,7,60.0,FGA - SALA I3,FGA0267,673
1,2023.1,BRUNO LUIZ PEREIRA,35T23,3,16.0,FGA - CONTAINER Nº 08 - LAB SHP,FGA0270,673
1,2023.1,CRISTIANE SOARES RAMOS,35T23,20,60.0,FGA - SALA S7,FGA0273,673
1,2023.1,WANDER CLEBER MARIA PEREIRA DA SILVA,35T45,10,45.0,FGA - SALA S8,FGA0274,673
1,2023.1,REJANE MARIA DA COSTA FIGUEIREDO,35T45,23,45.0,FGA - SALA I6,FGA0275,673
1,2023.1,RICARDO AJAX DIAS KOSLOSKI,24M5  24T1,34,45.0,FGA - SALA I7,FGA0278,673
2,2023.1,CRISTIANE SOARES RAMOS,35M34,49,60.0,FGA - SALA S7,FGA0278,673
1,2023.1,SANDRO AUGUSTO PAVLIK HADDAD,35T6  35N1,14,20.0,FGA - LAB SS,FGA0280,673
1,2023.1,FABIO CORDEIRO DE LISBOA,46T45 (28/03/2023 - 25/07/2023),19,20.0,FGA - LDTEA SALA 3,FGA0284,673
1,2023.1,CARLA TATIANA MOTA ANFLOR,24M34 (28/03/2023 - 25/07/2023),4,30.0,FGA - LDTEA SALA 2,FGA0285,673
1,2023.1,ARTEM ANDRIANOV,35M34 (28/03/2023 - 25/07/2023),3,20.0,LDTEA 3,FGA0291,673
1,2023.1,MANUEL NASCIMENTO DIAS BARCELOS JUNIOR,35M5  35T1 (28/03/2023 - 25/07/2023),10,25.0,FGA - LDTEA (Sala 3),FGA0293,673
1,2023.1,CRISTIANO JACQUES MIOSSO RODRIGUES MENDES,46T23,7,25.0,FGA - SALA S5,FGA0380,673
1,2023.1,CESAR LIGNELLI,,4,25.0,ARARAS/SP,IDA0010,485
2,2023.1,CESAR LIGNELLI,,5,20.0,CUIABÁ/MT,IDA0010,485
3,2023.1,CESAR LIGNELLI,,7,25.0,SANTOS/SP,IDA0010,485
4,2023.1,CESAR LIGNELLI,,3,20.0,VITÓRIA/ES,IDA0010,485
1,2023.1,CESAR LIGNELLI,,14,20.0,MULTIPOLO,IDA0012,485
1,2023.1,FRANCINE KEMMER CERNEV,,10,50.0,MULTIPOLO,IDA0288,485
1,2023.1,SIMONE LACORTE RECOVA,,3,50.0,MULTIPOLO,IDA0291,485
1,2023.1,FRANCINE KEMMER CERNEV,,9,50.0,MULTIPOLO,IDA0295,485
1,2023.1,SIMONE LACORTE RECOVA,,6,50.0,MULTIPOLO,IDA0298,485
1,2023.1,FRANCINE KEMMER CERNEV,,37,100.0,MULTIPOLO,IDA0301,485
1,2023.1,CESAR LIGNELLI,,19,45.0,MULTIPOLO,IDA0321,485
